2026-06-01 09:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00005938 | val_macro_f1=89.4553 | prototype_update=no
2026-06-03 13:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00005325 | val_macro_f1=91.4672 | prototype_update=no
2026-06-03 09:18:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00005235 | val_macro_f1=90.9651 | prototype_update=no
2026-06-03 10:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=train | lr=0.00005822 | val_macro_f1=88.7141 | prototype_update=yes
2026-06-03 14:10:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=eval | lr=0.00007033 | val_macro_f1=93.1605 | prototype_update=no
2026-06-03 10:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=loader | lr=0.00005806 | val_macro_f1=86.1520 | prototype_update=no
2026-06-03 11:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=train | lr=0.00008823 | val_macro_f1=84.6584 | prototype_update=no
2026-06-03 12:46:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=eval | lr=0.00005233 | val_macro_f1=85.9869 | prototype_update=no
2026-06-03 09:42:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=loader | lr=0.00008995 | val_macro_f1=87.7910 | prototype_update=no
2026-06-03 11:20:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=train | lr=0.00007099 | val_macro_f1=90.4707 | prototype_update=no
2026-06-03 14:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=eval | lr=0.00008903 | val_macro_f1=90.3204 | prototype_update=no
2026-06-03 08:27:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=loader | lr=0.00009017 | val_macro_f1=89.6526 | prototype_update=no
2026-06-03 11:04:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=train | lr=0.00009431 | val_macro_f1=90.3514 | prototype_update=no
2026-06-03 12:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=eval | lr=0.00009061 | val_macro_f1=88.6357 | prototype_update=no
2026-06-03 09:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=loader | lr=0.00008471 | val_macro_f1=84.5700 | prototype_update=no
2026-06-03 10:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=train | lr=0.00008244 | val_macro_f1=90.9347 | prototype_update=no
2026-06-03 12:43:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=eval | lr=0.00007344 | val_macro_f1=89.7932 | prototype_update=no
2026-06-03 08:48:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=loader | lr=0.00009903 | val_macro_f1=87.4678 | prototype_update=no
2026-06-03 10:57:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=train | lr=0.00005993 | val_macro_f1=87.5411 | prototype_update=no
2026-06-03 12:31:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=eval | lr=0.00009678 | val_macro_f1=86.2445 | prototype_update=no
2026-06-03 09:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=loader | lr=0.00006235 | val_macro_f1=92.6812 | prototype_update=no
2026-06-03 10:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=train | lr=0.00007970 | val_macro_f1=89.8292 | prototype_update=yes
2026-06-03 13:44:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=eval | lr=0.00006721 | val_macro_f1=90.6939 | prototype_update=no
2026-06-04 08:50:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00008300 | val_macro_f1=84.7549 | prototype_update=no
2026-06-04 10:23:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=train | lr=0.00008157 | val_macro_f1=89.7490 | prototype_update=no
2026-06-04 12:22:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=eval | lr=0.00009637 | val_macro_f1=85.7773 | prototype_update=no
2026-06-04 08:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=loader | lr=0.00007940 | val_macro_f1=88.5597 | prototype_update=no
2026-06-04 10:50:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=train | lr=0.00009348 | val_macro_f1=88.4674 | prototype_update=no
2026-06-04 12:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=eval | lr=0.00008999 | val_macro_f1=86.4718 | prototype_update=no
2026-06-04 08:59:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=loader | lr=0.00006372 | val_macro_f1=85.1730 | prototype_update=no
2026-06-04 11:58:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=train | lr=0.00006237 | val_macro_f1=86.1726 | prototype_update=no
2026-06-04 13:03:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=eval | lr=0.00009068 | val_macro_f1=88.9252 | prototype_update=no
2026-06-04 08:42:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=loader | lr=0.00005061 | val_macro_f1=90.7274 | prototype_update=no
2026-06-04 11:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=train | lr=0.00008512 | val_macro_f1=90.5273 | prototype_update=no
2026-06-04 13:58:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=eval | lr=0.00007376 | val_macro_f1=90.4839 | prototype_update=no
2026-06-04 08:18:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=loader | lr=0.00005215 | val_macro_f1=89.4363 | prototype_update=no
2026-06-04 11:43:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=train | lr=0.00007916 | val_macro_f1=88.5412 | prototype_update=no
2026-06-04 13:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=eval | lr=0.00005215 | val_macro_f1=88.1655 | prototype_update=no
2026-06-04 08:15:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=loader | lr=0.00006235 | val_macro_f1=87.1095 | prototype_update=no
2026-06-04 10:39:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=train | lr=0.00006130 | val_macro_f1=87.9761 | prototype_update=yes
2026-06-04 13:02:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=eval | lr=0.00005276 | val_macro_f1=87.6178 | prototype_update=no
2026-06-04 09:28:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=loader | lr=0.00008944 | val_macro_f1=84.3098 | prototype_update=no
2026-06-04 12:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=train | lr=0.00007680 | val_macro_f1=87.7293 | prototype_update=no
2026-06-04 12:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=eval | lr=0.00008501 | val_macro_f1=90.5926 | prototype_update=no
2026-06-04 08:34:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=loader | lr=0.00005082 | val_macro_f1=91.4756 | prototype_update=no
2026-06-04 10:31:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=train | lr=0.00007041 | val_macro_f1=88.4242 | prototype_update=no
2026-06-04 12:16:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=eval | lr=0.00009061 | val_macro_f1=90.9681 | prototype_update=no
2026-06-04 09:59:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=loader | lr=0.00009880 | val_macro_f1=89.0082 | prototype_update=no
2026-06-04 11:56:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=train | lr=0.00009751 | val_macro_f1=90.4113 | prototype_update=no
2026-06-04 13:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=eval | lr=0.00005300 | val_macro_f1=84.9256 | prototype_update=no
2026-06-04 08:48:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=loader | lr=0.00009809 | val_macro_f1=89.7036 | prototype_update=no
2026-06-04 11:42:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=train | lr=0.00006569 | val_macro_f1=90.6784 | prototype_update=no
2026-06-04 12:51:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=eval | lr=0.00007946 | val_macro_f1=87.3474 | prototype_update=no
2026-06-04 08:54:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=loader | lr=0.00008661 | val_macro_f1=85.1449 | prototype_update=no
2026-06-04 11:49:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=train | lr=0.00008806 | val_macro_f1=86.4807 | prototype_update=no
2026-06-04 12:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00008939 | val_macro_f1=91.4935 | prototype_update=no
2026-06-04 10:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00005651 | val_macro_f1=87.3088 | prototype_update=no
2026-06-04 11:11:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=train | lr=0.00006554 | val_macro_f1=93.7543 | prototype_update=yes
2026-06-04 13:55:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=eval | lr=0.00009005 | val_macro_f1=87.4065 | prototype_update=no
2026-06-04 08:42:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=loader | lr=0.00006727 | val_macro_f1=84.5392 | prototype_update=no
2026-06-04 11:19:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=train | lr=0.00006191 | val_macro_f1=90.1980 | prototype_update=no
2026-06-04 13:56:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=eval | lr=0.00009634 | val_macro_f1=84.0711 | prototype_update=no
2026-06-04 08:59:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=loader | lr=0.00005391 | val_macro_f1=90.6627 | prototype_update=no
2026-06-04 10:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=train | lr=0.00005285 | val_macro_f1=84.7044 | prototype_update=no
2026-06-04 12:33:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=eval | lr=0.00005184 | val_macro_f1=90.2945 | prototype_update=no
2026-06-04 10:06:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=loader | lr=0.00009863 | val_macro_f1=91.1674 | prototype_update=no
2026-06-04 10:48:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=train | lr=0.00005991 | val_macro_f1=85.4480 | prototype_update=no
2026-06-04 12:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=eval | lr=0.00006191 | val_macro_f1=90.4796 | prototype_update=no
2026-06-04 08:15:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=loader | lr=0.00007095 | val_macro_f1=90.6653 | prototype_update=no
2026-06-04 10:15:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=train | lr=0.00007968 | val_macro_f1=90.8465 | prototype_update=no
2026-06-04 12:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=eval | lr=0.00006409 | val_macro_f1=87.1379 | prototype_update=no
2026-06-04 10:09:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=loader | lr=0.00007794 | val_macro_f1=85.4535 | prototype_update=no
2026-06-04 11:36:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=train | lr=0.00005650 | val_macro_f1=86.9720 | prototype_update=no
2026-06-04 14:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=eval | lr=0.00005060 | val_macro_f1=85.1497 | prototype_update=no
2026-06-04 09:19:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=loader | lr=0.00007020 | val_macro_f1=88.5600 | prototype_update=no
2026-06-04 10:44:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=train | lr=0.00007010 | val_macro_f1=90.0957 | prototype_update=yes
2026-06-04 13:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=eval | lr=0.00007576 | val_macro_f1=92.6054 | prototype_update=no
2026-06-05 08:33:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00006442 | val_macro_f1=91.6796 | prototype_update=no
2026-06-05 11:10:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=train | lr=0.00006878 | val_macro_f1=84.7284 | prototype_update=no
2026-06-05 13:33:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=eval | lr=0.00005079 | val_macro_f1=86.7567 | prototype_update=no
2026-06-05 09:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=loader | lr=0.00006568 | val_macro_f1=89.7068 | prototype_update=no
2026-06-05 12:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=train | lr=0.00005011 | val_macro_f1=88.7328 | prototype_update=no
2026-06-05 12:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=eval | lr=0.00008937 | val_macro_f1=87.3992 | prototype_update=no
2026-06-05 09:19:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=loader | lr=0.00008604 | val_macro_f1=89.4361 | prototype_update=no
2026-06-05 10:40:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=train | lr=0.00009347 | val_macro_f1=88.0654 | prototype_update=no
2026-06-05 12:54:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=eval | lr=0.00009059 | val_macro_f1=85.2764 | prototype_update=no
2026-06-05 09:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=loader | lr=0.00007137 | val_macro_f1=88.2374 | prototype_update=no
2026-06-05 11:59:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=train | lr=0.00008444 | val_macro_f1=84.5780 | prototype_update=no
2026-06-05 13:18:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=eval | lr=0.00006391 | val_macro_f1=84.8294 | prototype_update=no
2026-06-05 09:42:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=loader | lr=0.00009817 | val_macro_f1=87.7119 | prototype_update=no
2026-06-05 11:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=train | lr=0.00008367 | val_macro_f1=89.3989 | prototype_update=no
2026-06-05 13:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=eval | lr=0.00005291 | val_macro_f1=84.5406 | prototype_update=no
2026-06-05 09:40:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=loader | lr=0.00006458 | val_macro_f1=92.1144 | prototype_update=no
2026-06-05 10:39:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=train | lr=0.00006885 | val_macro_f1=90.0680 | prototype_update=yes
2026-06-05 13:09:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=eval | lr=0.00009492 | val_macro_f1=87.6598 | prototype_update=no
2026-06-05 09:57:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=loader | lr=0.00008934 | val_macro_f1=86.8630 | prototype_update=no
2026-06-05 10:59:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=train | lr=0.00009730 | val_macro_f1=86.2637 | prototype_update=no
2026-06-05 13:29:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=eval | lr=0.00009225 | val_macro_f1=84.2943 | prototype_update=no
2026-06-05 08:22:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=loader | lr=0.00007751 | val_macro_f1=85.7821 | prototype_update=no
2026-06-05 11:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=train | lr=0.00005836 | val_macro_f1=84.4160 | prototype_update=no
2026-06-05 12:16:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=eval | lr=0.00005326 | val_macro_f1=91.8613 | prototype_update=no
2026-06-05 08:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=loader | lr=0.00009241 | val_macro_f1=84.7022 | prototype_update=no
2026-06-05 12:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=train | lr=0.00005780 | val_macro_f1=86.8536 | prototype_update=no
2026-06-05 13:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=eval | lr=0.00007640 | val_macro_f1=85.8065 | prototype_update=no
2026-06-05 09:18:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=loader | lr=0.00007281 | val_macro_f1=86.7828 | prototype_update=no
2026-06-05 11:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=train | lr=0.00009329 | val_macro_f1=87.9387 | prototype_update=no
2026-06-05 14:06:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=eval | lr=0.00007604 | val_macro_f1=85.3511 | prototype_update=no
2026-06-05 09:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=loader | lr=0.00007542 | val_macro_f1=84.8935 | prototype_update=no
2026-06-05 10:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=train | lr=0.00008473 | val_macro_f1=86.6030 | prototype_update=no
2026-06-05 12:37:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00007570 | val_macro_f1=85.3048 | prototype_update=no
2026-06-05 08:56:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00009977 | val_macro_f1=92.4843 | prototype_update=no
